요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
영주기독병원,내과,영주시,128.6211144,36.8251759
의료법인대남의료재단청도대남병원,내과,청도군,128.7368062,35.6486288
의료법인건용의료재단 왜관병원,내과,칠곡군,128.401513,35.996085
의료법인삼백의료재단상주성모병원,내과,상주시,128.1597338,36.4203907
큰마디큰병원,내과,경주시,129.2176942,35.8486498
국군대구병원,내과,경산시,128.788183,35.9022203
영주가톨릭병원,내과,영주시,128.6250359,36.8267422
경상북도립안동노인전문요양병원,내과,안동시,128.6890979,36.5229246
신라미소병원,내과,경주시,129.2908992,35.8395881
경주센텀병원,내과,경주시,129.2150231,35.8441615
흥해아동병원,내과,포항북구,129.3468235,36.1132535
여성아이병원,내과,포항북구,129.3619762,36.054346
계명대학교 경주동산병원,내과,경주시,129.2094788,35.845537
영주자인병원,내과,영주시,128.6056003,36.8159307
의료법인명보의료재단청춘병원,내과,청도군,128.8604649,35.6711824
의료법인 갑을의료재단 갑을구미재활병원,내과,구미시,128.4027543,36.107467
의료법인 동오의료재단 도움병원,내과,경산시,128.7632304,35.7990474
채움병원,내과,포항북구,129.3712178,36.0462604
바른유병원,내과,구미시,128.3326958,36.1310285
굿모닝병원,내과,경주시,129.218775,35.8561685
맘존여성병원,내과,경주시,129.216825,35.8488987
상쾌한항구병원,내과,포항북구,129.3606487,36.0266118
의료법인 자강의료재단 자강병원,내과,경주시,129.2066503,35.843091
의료법인 자혜의료재단 영천제이병원,내과,영천시,128.9530721,35.9769419
의료법인구암의료재단 시티병원,내과,포항북구,129.3851875,36.0876737
경상북도립경산노인전문요양병원,내과,경산시,128.7392,35.809358
의료법인영제의료재단영남제일병원,내과,의성군,128.434316,36.3892714
경북권역재활병원,내과,경산시,128.7653058,35.8149451
새천년병원,내과,경주시,129.215248,35.844685
의료법인동제의료재단 오차드요양병원,내과,울진군,129.4357205,36.6792812
의료법인 영풍의료재단 풍기성심요양병원,내과,영주시,128.5367756,36.8682114
경상북도포항노인전문요양병원,내과,포항북구,129.3549409,36.0348814
의료법인산동의료재단산동요양병원,내과,청도군,128.8947791,35.6927293
아주안제요양병원,내과,안동시,128.7211829,36.564899
의료법인재효의료재단의성요양병원,내과,의성군,128.7518295,36.370426
진량삼성요양병원,내과,경산시,128.8139672,35.8763433
의료법인경북요양병원,내과,안동시,128.7359107,36.551568
구미시립노인요양병원,내과,구미시,128.290267,36.1531976
영주시립노인전문요양병원,내과,영주시,128.5649173,36.8301599
의료법인성제의료재단 성제요양병원,내과,의성군,128.4330026,36.3885974
의료법인 정암의료재단 윤성요양병원,내과,청도군,128.5721959,35.7110064
의료법인 한백의료재단 구미아성요양병원,내과,구미시,128.3069999,36.128627
봄요양병원,내과,포항북구,129.3851875,36.0876737
시립문경요양병원,내과,문경시,128.1117306,36.7319234
상주시립요양병원,내과,상주시,128.2430901,36.436911
의료법인 덕수의료재단 성주효요양병원,내과,성주군,128.2919766,35.9222383
의료법인송암의료재단 중앙요양병원,내과,경주시,129.2066579,35.8427894
의료법인수성의료재단영남요양병원,내과,경산시,128.7324381,35.8205933
의료법인화암의료재단 간호나라요양병원,내과,포항북구,129.3331444,36.1424897
흥해경희요양병원,내과,포항북구,129.3413914,36.1078489
의료법인인덕의료재단 경도요양병원,내과,예천군,128.4591629,36.6380672
가야이요양병원,내과,성주군,128.3040306,35.9330786
의료법인인덕의료재단 복주요양병원,내과,안동시,128.6678873,36.5795524
의료법인소양의료재단 서울요양병원,내과,경주시,129.2102198,35.8444258
의료법인무일의료재단 참좋은요양병원,내과,영천시,128.9488348,35.9762239
의료법인 선한의료재단 청도자연요양병원,내과,청도군,128.5585111,35.7158772
의료법인한원의료재단 장성요양병원,내과,포항북구,129.3825434,36.0844158
에스요양병원,내과,경주시,129.1538792,35.8673948
의료법인기호의료재단 청하요양병원,내과,영주시,128.609401,36.8348243
경주시립노인전문요양병원,내과,경주시,129.1664173,35.8764006
의료법인효천의료재단 팔공요양병원,내과,칠곡군,128.5986474,36.0032858
부림요양병원,내과,경산시,128.84325,35.922993
봉화군립노인전문요양병원,내과,봉화군,128.7337524,36.8917569
의료법인동오의료재단 도움요양병원,내과,경산시,128.7632304,35.7990474
포항이요양병원,내과,포항북구,129.3583131,36.0239142
의료법인성효의료재단 성심요양병원,내과,포항북구,129.3658773,36.0394305
군립청도노인요양병원,내과,청도군,128.7368062,35.6486288
의료법인청암의료재단 포항송라요양병원,내과,포항북구,129.3437995,36.2285161
비에스(BS)요양병원,내과,성주군,128.3550373,35.8806475
의료법인포항삼광의료재단 드림요양병원,내과,포항북구,129.3682773,36.0379828
의료법인경북의료재단 길주요양병원,내과,안동시,128.7883746,36.5447589
경주요양병원,내과,경주시,129.1911375,35.8383821
김천요양병원,내과,김천시,128.1274447,36.1210927
선요양병원,내과,경산시,128.7364249,35.8187931
의성군공립요양병원,내과,의성군,128.6809769,36.3596685
의료법인송죽의료재단 경주으뜸요양병원,내과,경주시,129.1697202,35.8474447
구미가톨릭요양병원,내과,구미시,128.3355721,36.1348953
남구미요양병원,내과,구미시,128.3527065,36.0771578
언더로뎀요양병원,내과,칠곡군,128.6051029,35.9967871
의료법인 우석의료재단 연세요양병원,내과,상주시,128.2395597,36.4036022
호암의료재단 우리요양병원,내과,포항북구,129.3936596,36.079011
의료법인바로의료재단 미루요양병원,내과,경주시,129.2084752,35.9939355
구미 푸른요양병원,내과,구미시,128.4800816,36.1365413
의료법인은성의료재단 좋은선린요양병원,내과,포항북구,129.3666646,36.0465438
의료법인염광의료재단성심요양병원,내과,의성군,128.683509,36.252438
의료법인 원경의료재단 연일요양병원,내과,포항남구,129.3407646,35.9800996
대경효의료소비자생활협동조합 대경요양병원,내과,성주군,128.3677093,35.8820037
의료법인양지의료재단 양지요양병원,내과,경산시,128.726913,35.824025
의료법인 벽산의료재단 경희요양병원,내과,예천군,128.4673473,36.6574595
의료법인 영덕의료재단 영덕효요양병원,내과,영덕군,129.3733478,36.4010044
의료법인송백의료재단 늘푸른요양병원,내과,경산시,128.7381638,35.8217951
의료법인운하의료재단 포항요양병원,내과,포항북구,129.3538731,36.1283124
의료법인 안흥의료재단 새안동요양병원,내과,안동시,128.7253262,36.5636369
감꽃요양병원,내과,청도군,128.5663118,35.7143845
신경주요양병원,내과,경주시,129.072484,35.8223103
의료법인영은의료재단 김천감문휴요양병원,내과,김천시,128.141635,36.2115049
고려대련요양병원,내과,포항북구,129.3307708,36.046055
의료법인 영주의료재단 명품요양병원,내과,영주시,128.5975876,36.8248161
의료법인 일원의료재단 늘푸른요양병원,내과,경주시,129.2266835,35.8783881
영천요양병원,내과,영천시,128.9241995,35.9874443
의료법인유성의료재단 유성요양병원,내과,포항북구,129.3687122,36.0710656
의료법인 벽삼의료재단 우리세명정신병원,내과,경산시,128.77184,35.81886
의료법인소랑의료재단 구미제일요양병원,내과,구미시,128.316171,36.2171862
의료법인 채움의료재단 약손요양병원,내과,칠곡군,128.5990282,35.9981882
청송진보병원,내과,청송군,129.0266045,36.5357901
성심병원,내과,안동시,128.7349902,36.5844449
영덕제일요양병원,내과,영덕군,129.3727643,36.4085624
대구의원,내과,청송군,129.0560061,36.4327419
안강중앙병원,내과,경주시,129.2169,35.9928346
성주제일병원,내과,성주군,128.2917489,35.9190891
의료법인유민의료재단산울림병원,내과,칠곡군,128.4110241,35.9304185
미래아이연합소아청소년과의원,내과,구미시,128.4301114,36.0961916
의료법인 송인의료재단 대성그린병원,내과,안동시,128.8409486,36.4864183
이원기외과의원,내과,포항북구,129.3641295,36.034155
의료법인 현보의료재단 해오름요양병원,내과,영천시,128.9141612,35.9585221
삼남연합의원,내과,청송군,128.9561676,36.286927
의료법인동승의료재단동승병원,내과,영천시,128.92964,35.932613
의료법인혜원의료재단혜원성모병원,내과,칠곡군,128.3841241,36.0034013
리암요양병원,내과,경산시,128.7553861,35.8197585
송림연합의원,내과,칠곡군,128.5537617,35.9819633
구미숲요양병원,내과,구미시,128.4302403,36.086847
의료법인고담의료재단마야병원,내과,영천시,129.0151237,35.9109578
의료법인경진의료재단 오천경희요양병원,내과,포항남구,129.4086883,35.9816116
은광의원,내과,영주시,128.6534645,36.9781306
삼성전자(주)1공장부속의원,내과,구미시,128.3909225,36.1005748
동산연합의원,내과,의성군,128.436253,36.3854067
이상권소아청소년과의원,내과,김천시,128.1011139,36.1254055
정명근외과의원,내과,문경시,128.2012786,36.5981676
박경욱내과의원,내과,김천시,128.1098572,36.1260672
강한철외과의원,내과,포항남구,129.3608283,36.0184269
하양삼성의원,내과,경산시,128.826064,35.9151273
이동길내과의원,내과,영천시,128.9367055,35.963596
칠곡기독의원,내과,칠곡군,128.50665,35.934076
감포의원,내과,경주시,129.5019711,35.8035064
벧엘의원,내과,포항남구,129.4027108,35.9634419
계림내과의원,내과,경주시,129.2169822,35.846824
남내과의원,내과,영주시,128.6211701,36.8245503
청십자유외과의원,내과,경산시,128.7352125,35.8227333
사랑애의원,내과,경산시,128.7264466,35.8275248
김창규이비인후과의원,내과,포항북구,129.3660437,36.0334186
김탁관내과의원,내과,구미시,128.3309089,36.1502406
ABC김광우소아청소년과의원,내과,포항북구,129.3760844,36.0597091
고령의원,내과,고령군,128.3603933,35.7498541
진량연합내과의원,내과,경산시,128.8185507,35.8739518
김영조내과의원,내과,칠곡군,128.3980112,35.9926517
이용원내과의원,내과,구미시,128.3319487,36.1288394
이경수내과의원,내과,구미시,128.4223396,36.108639
최영택정신건강의학과의원,내과,김천시,128.1197007,36.1198938
최내과김영상의학과의원,내과,경산시,128.7373435,35.8247216
김두환내과의원,내과,구미시,128.335426,36.127368
김재왕내과의원,내과,안동시,128.7334277,36.5651461
경북연합의원,내과,영천시,128.8704991,35.9306474
에바마레소아청소년과의원,내과,구미시,128.4180198,36.1059142
삼성전자(주)2공장부속의원,내과,구미시,128.4114955,36.1103072
류앤강이비인후과의원,내과,경산시,128.727688,35.832017
장유석외과의원,내과,경산시,128.8193572,35.9136829
백천평안내과의원,내과,경산시,128.7386363,35.8041558
박외과이내과연합의원,내과,칠곡군,128.3984184,35.9918839
금생외과의원,내과,청송군,129.0444192,36.528383
경북의원,내과,경주시,129.3242383,35.7146345
김종호내과의원,내과,청도군,128.7450474,35.6428529
구본환내과의원,내과,영주시,128.6241461,36.8218535
성진의원,내과,경주시,129.2285,35.9912929
불국사의원,내과,경주시,129.2988125,35.7765583
강석암의원,내과,포항북구,129.345587,36.1079307
경북의원,내과,경주시,129.3242383,35.7146345
현대제철㈜부속의원,내과,포항남구,129.3741095,36.0056935
봉화제일의원,내과,봉화군,128.7365841,36.8911094
경대연합의원,내과,포항북구,129.2101839,36.0701826
이강욱내과의원,내과,영주시,128.6226512,36.8233713
자인고려의원,내과,경산시,128.8229069,35.8198099
건강한소아과의원,내과,구미시,128.3030654,36.2400835
최길선외과의원,내과,경주시,129.2240081,35.8607629
김경목내과의원,내과,안동시,128.7293096,36.5637993
영남외과연합의원,내과,경산시,128.7550469,35.8382157
세명영상의학과의원,내과,구미시,128.3640727,36.117203
최인환의원,내과,김천시,128.1439386,36.1190497
연세미(美)의원,내과,경주시,129.2152127,35.8442643
조은연합정형외과의원,내과,구미시,128.4294008,36.0956024
동산외과의원,내과,구미시,128.3026316,36.2414375
사대한산업보건협회부설경북의원,내과,경산시,128.8219741,35.8734517
이서의원,내과,청도군,128.6673531,35.6623611
금천의원,내과,청도군,128.8926598,35.6917267
아침별남부.여성의원,내과,포항남구,129.3392047,36.0258966
영풍제일의원,내과,영주시,128.5251875,36.8709994
박응원미모아의원,내과,포항남구,129.4093171,35.9674436
벧엘내과의원,내과,안동시,128.7210115,36.5665563
지곡그린의원,내과,포항남구,129.3168496,36.0325901
경북의원,내과,경주시,129.3242383,35.7146345
고령백의원,내과,고령군,128.2682127,35.7293503
참사랑외과의원,내과,영주시,128.5262956,36.8700447
춘양사랑의원,내과,봉화군,128.9133179,36.9332778
용강의원,내과,경주시,129.229482,35.8768258
현광의원,내과,청도군,128.6160563,35.6405237
이종곤내과의원,내과,포항남구,129.4151469,35.9730992
선산중앙의원,내과,구미시,128.3024066,36.2398377
사회복지법인나천복지회경희의원,내과,안동시,128.6983749,36.571739
김원근내과의원,내과,포항북구,129.3813912,36.0674567
최한철외과의원,내과,경산시,128.8231177,35.8198187
경북외과의원,내과,의성군,128.4337229,36.3888254
대영연합의원,내과,영주시,128.6213133,36.812884
충효의원,내과,경주시,129.1787333,35.8445654
이경민내과의원,내과,포항북구,129.3575244,36.0201289
경주성모안과의원,내과,경주시,129.2169822,35.846824
참빛연합의원,내과,경산시,128.7387725,35.803784
박영대 정형외과의원,내과,포항북구,129.3440063,36.1052921
중앙연합정형외과의원,내과,영천시,128.9370965,35.9631911
경북의원,내과,경주시,129.3242383,35.7146345
석제홍마취통증의학과의원,내과,김천시,128.1216276,36.1203225
신명준외과의원,내과,포항남구,129.346521,35.9975513
박근식S의원,내과,포항북구,129.3796484,36.0606001
백영수소아과의원,내과,경주시,129.2096239,35.8653335
전재홍외과의원,내과,경주시,129.1038487,35.8493032
김연합소아청소년과의원,내과,경산시,128.7224016,35.8231882
박무영내과의원,내과,안동시,128.7243383,36.563581
왜관정형외과의원,내과,칠곡군,128.3997545,35.9896143
대동정형외과의원,내과,영천시,128.9284181,35.9612214
경산산부인과의원,내과,경산시,128.7338083,35.8226853
영남연합의원,내과,경주시,129.2255266,35.9908265
한형원내과의원,내과,포항남구,129.330727,36.0083682
손현석내과의원,내과,영주시,128.6230695,36.8234998
안제의원,내과,성주군,128.2860007,35.9173095
대송의원,내과,포항남구,129.3627673,35.9820027
김우일비뇨기과의원,내과,김천시,128.1155286,36.1220954
용한이비인후과의원,내과,상주시,128.1591231,36.4149202
남내과의원,내과,영주시,128.6211701,36.8245503
이재익내과의원,내과,구미시,128.3498774,36.0716827
초전성모의원,내과,성주군,128.265312,35.971801
경주내과의원,내과,경주시,129.2127844,35.8448034
경산수연합가정의학과의원,내과,경산시,128.7603995,35.8103303
안동내과의원,내과,안동시,128.7189768,36.563933
서광외과의원,내과,군위군,128.5674816,36.237368
민연합이비인후과의원,내과,경주시,129.2140847,35.8648447
권앤오연합속내과의원,내과,상주시,128.1570099,36.4155209
제일연합신경외과의원,내과,경산시,128.8193686,35.875706
강남드림의원,내과,영주시,128.6052021,36.8156669
권오영내과의원,내과,김천시,128.1178082,36.1241741
이원두의원,내과,상주시,128.1590836,36.4140052
신령의원,내과,영천시,128.7882189,36.042483
최영환내과의원,내과,안동시,128.7276853,36.5659308
오천중앙의원,내과,포항남구,129.4160257,35.9662012
북부정형외과의원,내과,포항북구,129.3766799,36.0565213
북안동산의원,내과,영천시,129.0104507,35.9157201
이상도내과의원,내과,포항남구,129.3718104,36.0244254
동산연합의원,내과,의성군,128.436253,36.3854067
김병훈내과의원,내과,경산시,128.8185762,35.9134889
경북연합내과의원,내과,경산시,128.7358187,35.8236043
강호정내과의원,내과,경산시,128.7377397,35.8235937
이현철의원,내과,포항북구,129.3765123,36.0599714
이영희내과의원,내과,상주시,128.1538557,36.4186083
한길성내과의원,내과,의성군,128.6944748,36.3557995
이우진소아과의원,내과,포항남구,129.3461321,35.9962203
이상호정형외과의원,내과,예천군,128.4540295,36.656846
김양우의원,내과,경주시,129.2186768,35.8684123
안재현의원,내과,포항남구,129.5170901,35.8782953
서면김의원,내과,경주시,129.0509263,35.8930521
화령외과의원,내과,상주시,127.9483349,36.4442507
석적중앙의원,내과,칠곡군,128.3930827,36.0749247
세명이비인후과의원,내과,구미시,128.3219194,36.1425999
영주진단방사선과의원,내과,영주시,128.6196978,36.8153543
동광의원,내과,안동시,128.573338,36.579342
안소아과의원,내과,상주시,128.1591253,36.4151137
가천경대의원,내과,성주군,128.1651869,35.8856549
김양식내과의원,내과,포항북구,129.3656987,36.0319709
전경진내과의원,내과,예천군,128.4553603,36.6557986
이운우내과의원,내과,경주시,129.2132164,35.8643785
