요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
충청남도 공주의료원,내과,공주시,127.1094762,36.458987
충청남도 홍성의료원,내과,홍성군,126.674413,36.599349
의료법인 영서의료재단 천안충무병원,내과,천안서북구,127.1314943,36.7974082
당진종합병원,내과,당진시,126.6844489,36.9044003
충청남도 서산의료원,내과,서산시,126.4652578,36.7755835
서산중앙병원,내과,서산시,126.5034636,36.7810108
재단법인 아산사회복지재단 부속 보령아산병원,내과,보령시,126.6228522,36.3811282
순천향대학교부속 천안병원,내과,천안동남구,127.1358588,36.8027381
아산충무병원,내과,아산시,127.0198062,36.7792648
단국대학교의과대학부속병원,내과,천안동남구,127.172575,36.8415904
충청남도 천안의료원,내과,천안동남구,127.1791797,36.7756271
의료법인 백제병원,내과,논산시,127.0944739,36.192193
의료법인 예당의료재단 예산종합병원,내과,예산군,126.8379717,36.6910744
(신)제일병원,내과,보령시,126.5935922,36.3436767
미래한국병원,내과,아산시,127.0161428,36.7830015
새금산병원,내과,금산군,127.4961495,36.1040385
학교법인 건양교육재단 건양대학교부여병원,내과,부여군,126.9017016,36.2755745
예산명지병원,내과,예산군,126.834262,36.713651
서천사랑병원,내과,서천군,126.6926458,36.1687808
천안우리병원,내과,천안동남구,127.1557347,36.7810029
의료법인 서해병원,내과,서천군,126.6875803,36.0844959
예일병원,내과,천안서북구,127.1217497,36.793049
의료법인 삼환의료재단 대천중앙병원,내과,보령시,126.6027675,36.3588711
열린내과병원,내과,당진시,126.6329616,36.8969521
국립공주병원,내과,공주시,127.1106466,36.4018088
육군훈련소 지구병원,내과,논산시,127.0996297,36.110917
SG삼성조은병원,내과,천안서북구,127.109134,36.8188843
천안센텀정형외과신경외과병원,내과,아산시,127.1057821,36.7974301
서울대정병원,내과,천안서북구,127.1080081,36.8115949
고려병원,내과,논산시,127.083814,36.2043935
화인메트로병원,내과,천안서북구,127.1370774,36.8335588
삼성스카이병원,내과,천안서북구,127.1389725,36.8267926
정빈의료재단 합덕아산병원,내과,당진시,126.7745171,36.8079385
천안재활병원,내과,천안서북구,127.1349515,36.8175781
의료법인 계룡의료재단 계룡병원,내과,계룡시,127.2569767,36.272599
마디손병원,내과,천안서북구,127.1064318,36.8064529
리더스아산병원,내과,아산시,127.0066852,36.7875456
당진성모병원,내과,당진시,126.6275531,36.893195
아이본병원,내과,천안서북구,127.1093305,36.8193168
천안리턴병원,내과,천안서북구,127.1096819,36.8204224
의료법인 광덕의료재단 도고온천요양병원,내과,아산시,126.9232567,36.7653239
의료법인아선의료재단메디케어요양병원,내과,천안서북구,127.1102028,36.8113154
장수요양병원,내과,홍성군,126.5690375,36.5526333
천안시립노인전문병원,내과,천안동남구,127.2268644,36.8254161
백석요양병원,내과,천안서북구,127.127605,36.8214172
주은라파스요양병원,내과,공주시,127.056881,36.2913986
가야요양병원,내과,천안동남구,127.1505959,36.7989313
한마음요양병원,내과,논산시,127.0811862,36.2027158
홍주요양병원,내과,홍성군,126.6400994,36.6013762
참조은요양병원,내과,천안서북구,127.1351972,36.8240498
당진효제요양병원,내과,당진시,126.7226216,36.8678261
아산유리의료재단 아산유리요양병원,내과,아산시,126.8827387,36.7632892
의료법인태안의료재단현대요양병원,내과,태안군,126.2924392,36.7501983
의료법인나성의료재단논산행복한요양병원,내과,논산시,127.139656,36.2141024
금산효사랑요양병원,내과,금산군,127.5055364,36.0828062
라파엘 요양병원,내과,논산시,127.0119884,36.1574469
부여효요양병원,내과,부여군,127.0492036,36.265718
당진요양병원,내과,당진시,126.7626328,36.8865901
의료법인예은의료재단편안요양병원,내과,금산군,127.4896846,36.1032164
의료법인 참의료재단 아산참요양병원,내과,아산시,127.0171262,36.8083699
의료법인 연훈의료재단 청양훈요양병원,내과,청양군,126.7939955,36.4506774
연무요양병원,내과,논산시,127.1028645,36.132664
아산삼성요양병원,내과,아산시,126.9985959,36.7823577
서천요양병원,내과,서천군,126.727059,36.0746413
공주에덴요양병원,내과,공주시,127.1271527,36.4754122
천안세인트요양병원,내과,천안동남구,127.1597911,36.7983903
논산하나요양병원,내과,논산시,127.0898457,36.186807
보령시립노인전문병원,내과,보령시,126.6086597,36.4060076
공주푸르메요양병원,내과,공주시,127.0901641,36.4094138
의료법인세온의료재단브라운요양병원,내과,천안동남구,127.1999499,36.7682579
통합요양병원,내과,보령시,126.5951859,36.3522939
의료법인예향의료재단예향요양병원,내과,논산시,127.1859179,36.2035472
서천군립노인요양병원,내과,서천군,126.6564231,36.1093175
의료법인 효준의료재단 공주요양병원,내과,공주시,126.928588,36.519083
우리본병원,내과,서산시,126.4522937,36.7728719
천안희망병원,내과,천안동남구,127.3028387,36.762282
수청요양병원,내과,당진시,126.6315252,36.8846941
동서천요양병원,내과,서천군,126.8086106,36.0665109
당진솔담요양병원,내과,당진시,126.5797214,36.9120047
부여노인전문병원,내과,부여군,126.8692814,36.2755975
나은필병원,내과,천안동남구,127.1593265,36.8191481
의료법인 모두온의료재단 메디플러스병원,내과,예산군,126.8343277,36.6780474
천안쌍용요양병원,내과,천안서북구,127.1252108,36.794823
삼성미즈병원,내과,아산시,127.104614,36.7881409
세종프라임요양병원,내과,공주시,127.1389195,36.5747203
천안성심요양병원,내과,천안서북구,127.1370774,36.8335588
천안다나힐병원,내과,천안동남구,127.1586367,36.8198442
신요양병원,내과,예산군,126.8343277,36.6780474
로고스요양병원,내과,천안동남구,127.157656,36.7945596
천안퍼스트힐요양병원,내과,천안서북구,127.122742,36.8239736
서천한국요양병원,내과,서천군,126.7046293,36.0568025
다나힐요양병원,내과,천안서북구,127.1072265,36.8861589
선한이웃요양병원,내과,천안동남구,127.1774765,36.7994234
라온요양병원,내과,공주시,127.0483523,36.4761142
직산큰병원,내과,천안서북구,127.1545948,36.8833513
천안요양병원,내과,천안동남구,127.1640064,36.7909072
천안우리요양병원,내과,천안서북구,127.1212785,36.7941814
의료법인 백석의료재단 한사랑요양병원,내과,천안동남구,127.1481019,36.8083735
의료법인 디와이 의료재단 홍성요양병원,내과,홍성군,126.6657384,36.6022557
의료법인 가온의료재단 청양요양병원,내과,청양군,126.8032355,36.4531992
이화병원,내과,천안서북구,127.1255011,36.7942423
의료법인부여의료재단 부여다사랑병원,내과,부여군,126.8695501,36.2288645
이화피닉스요양병원,내과,아산시,127.0435864,36.7654322
천안바른요양병원,내과,천안서북구,127.1100649,36.8106973
한현석내과의원,내과,금산군,127.4905718,36.1031315
대성새마을금고의원,내과,공주시,127.1213568,36.6111371
홍순형신경정신과의원,내과,천안동남구,127.155899,36.8185993
고운신경과정신건강의학과의원,내과,천안동남구,127.1488388,36.8123202
서울365의원,내과,서산시,126.4591667,36.7821411
혜민신경정신과의원,내과,천안동남구,127.1592399,36.8029994
박외과의원,내과,예산군,126.846729,36.6792329
허메디칼의원,내과,천안서북구,127.1277726,36.9170374
유제열가정의학과의원,내과,천안서북구,127.1414796,36.8137781
이종대내과의원,내과,논산시,127.0895306,36.2044635
신충수외과의원,내과,청양군,126.8037768,36.451747
아산현대의원,내과,아산시,126.8845858,36.8686868
신례원의원,내과,예산군,126.8423235,36.7285916
이민형이비인후과의원,내과,천안서북구,127.1269714,36.7943292
김종인소아청소년과의원,내과,천안서북구,127.1267499,36.7940774
고석만내과의원,내과,보령시,126.5938395,36.352493
윤외과의원,내과,홍성군,126.6662755,36.6011582
최중호내과의원,내과,논산시,127.0915807,36.1924266
이수남내과의원,내과,천안동남구,127.1531042,36.8032078
김병모내과의원,내과,아산시,127.005268,36.7835954
한산의원,내과,서천군,126.8035123,36.0840359
의료법인 혜강의료재단 혜강병원,내과,천안동남구,127.1495902,36.813351
유웅선내과의원,내과,천안서북구,127.1313323,36.8013293
홍성방사선과의원,내과,홍성군,126.6661843,36.6009432
최석주내과의원,내과,서산시,126.4589023,36.7792866
김용현내과의원,내과,천안서북구,127.1334622,36.9174697
김성민의원,내과,예산군,126.8464337,36.6782696
천안고려의원,내과,천안동남구,127.1590874,36.7940292
도고성모의원,내과,아산시,126.8678523,36.7592814
김현준외과의원,내과,논산시,127.0118733,36.1543849
우리연세신경외과의원,내과,서산시,126.459131,36.7825007
이승원내과의원,내과,홍성군,126.6656659,36.6018788
표피부과의원,내과,서산시,126.4581527,36.7818884
이승민정신과의원,내과,논산시,127.0877734,36.2005185
당진정신건강의학과의원,내과,당진시,126.6299754,36.893071
가정의원,내과,태안군,126.294187,36.7538075
입장제일의원,내과,천안서북구,127.2218347,36.9137261
김경중내과의원,내과,서산시,126.45775,36.782358
정산의원,내과,청양군,126.950385,36.4117112
최순규의원,내과,아산시,127.0042663,36.7824174
위앤장서천내과의원,내과,서천군,126.6893482,36.0778482
씨엠충무의원,내과,아산시,127.0051349,36.7830534
대천배방사선과의원,내과,보령시,126.5968369,36.3506801
해피안내과의원,내과,계룡시,127.2526813,36.272966
조한관의원,내과,예산군,126.7026049,36.7447795
천안드림이비인후과의원,내과,천안동남구,127.1579369,36.8184634
정연채내과의원,내과,공주시,127.1252552,36.4571882
신평복음의원,내과,당진시,126.7601872,36.8845057
대정의원,내과,청양군,126.803213,36.450601
경희의원,내과,아산시,127.0014367,36.7817032
추부의원,내과,금산군,127.467074,36.1911903
장시영재활의학과의원,내과,금산군,127.491242,36.1064902
맹주석소아과의원,내과,천안서북구,127.1090273,36.8117304
성심정신건강의학과의원,내과,아산시,127.0011209,36.7816342
장봉열내과의원,내과,서천군,126.6979946,36.0103388
삼성전자㈜온양사업장부속의원,내과,아산시,127.061891,36.7691147
서산외과의원,내과,서산시,126.4596296,36.7816228
배방성모의원,내과,아산시,127.0590637,36.7754478
조병석내과의원,내과,천안서북구,127.1307498,36.917341
미유의원,내과,천안서북구,127.1269714,36.7943292
합덕외과의원,내과,당진시,126.7756074,36.8096612
신도의원,내과,천안동남구,127.2120236,36.7750852
김광석외과의원,내과,계룡시,127.2435759,36.2882822
연산성모의원,내과,논산시,127.2196735,36.2085933
김현응내과의원,내과,천안동남구,127.1543462,36.8228425
유니연합소아청소년과의원,내과,서산시,126.4596283,36.7813668
열린마음허정신건강의학과의원,내과,천안동남구,127.1493369,36.809024
이레비뇨기과의원,내과,논산시,127.0850706,36.2051795
문병탁의원,내과,천안동남구,127.1527373,36.8045075
뉴욕의원,내과,아산시,127.0125264,36.7737181
김성진내과의원,내과,예산군,126.8464387,36.6798423
해미중앙의원,내과,서산시,126.5439946,36.7114895
손경선내과의원,내과,공주시,127.1246424,36.4580615
이남민내과의원,내과,아산시,127.0033414,36.7817976
연세하임산부인과의원,내과,천안동남구,127.1269387,36.7907956
박장열의원,내과,보령시,126.5989285,36.349689
우리제일의원,내과,청양군,126.8031124,36.4504622
제일영상의학과의원,내과,천안동남구,127.1579369,36.8184634
선한메디컬의원,내과,천안서북구,127.121802,36.7975961
행복메디칼의원,내과,아산시,127.020905,36.7740132
아산중앙연합의원,내과,아산시,127.0017068,36.7868909
전일문내과의원,내과,예산군,126.8476397,36.6796771
한만봉산부인과의원,내과,홍성군,126.6661843,36.6009432
해성정신건강의학과의원,내과,서천군,126.6883427,36.0749683
고명권피부과의원,내과,보령시,126.5930717,36.3511249
이재석내과의원,내과,천안서북구,127.1264606,36.7939998
성심정신건강의학과의원,내과,아산시,127.0011209,36.7816342
김창덕소아청소년과의원,내과,홍성군,126.6661843,36.6009432
공정형외과의원,내과,서천군,126.6894422,36.0763396
병천우리들의원,내과,천안동남구,127.2973881,36.7615855
임천현대의원,내과,부여군,126.8921085,36.1902884
문웅영소아청소년과의원,내과,보령시,126.6091626,36.346609
삼봉하나의원,내과,당진시,126.5419451,37.0115876
성제의원,내과,홍성군,126.548568,36.6025527
손혁재활의학과의원,내과,아산시,127.0048393,36.7826077
서산성심외과의원,내과,서산시,126.4608151,36.7807153
이낙원내과의원,내과,천안동남구,127.1294288,36.7930538
쌍용메디컬의원,내과,천안서북구,127.1179218,36.7983646
해미성모내과의원,내과,서산시,126.5442371,36.7122611
중앙유내과의원,내과,공주시,127.1378667,36.4737312
홍종완의원,내과,금산군,127.4931318,36.102284
고운메디칼의원,내과,천안서북구,127.1371417,36.8233613
가헌의원,내과,아산시,127.0067615,36.7860293
김성우정신과의원,내과,논산시,127.0829887,36.2071664
유앤유이비인후과의원,내과,아산시,127.0051349,36.7830534
황산의원,내과,논산시,127.0871643,36.2016761
새한의원,내과,천안동남구,127.197364,36.7682072
정유조의원,내과,보령시,126.5944964,36.3493411
신중앙의원,내과,천안동남구,127.1510081,36.7998101
연세윤마취통증의학과의원,내과,천안서북구,127.1441236,36.8330935
송재화외과의원,내과,천안서북구,127.2008218,36.8749309
사회복지법인좋은이웃재단 부여경로의원,내과,부여군,126.9109014,36.2826072
이신경외과의원,내과,태안군,126.3019645,36.7497364
홍산의원,내과,부여군,126.7595346,36.2139103
홍성중앙외과의원,내과,홍성군,126.674863,36.600349
이석훈내과의원,내과,천안동남구,127.1293072,36.7927026
다사랑연합의원,내과,논산시,127.0888809,36.2036171
천안제일의원,내과,천안동남구,127.1602788,36.7941181
왕외과의원,내과,논산시,127.0883437,36.2010925
위대항외과의원,내과,보령시,126.6026409,36.3451438
명진의료재단 삼성연합의원,내과,공주시,127.1336755,36.4684233
김민정소아과의원,내과,계룡시,127.2413121,36.2888639
탕정푸른의원,내과,아산시,127.0759689,36.8091659
미소인류시나산부인과의원,내과,천안서북구,127.1188958,36.8014806
고북정의원,내과,서산시,126.5327408,36.6667772
추부현대의원,내과,금산군,127.4685182,36.1901671
다나소아청소년과의원,내과,천안서북구,127.1276165,36.8302838
하나외과의원,내과,보령시,126.5934947,36.3487499
김광호내과의원,내과,논산시,127.0845439,36.2053052
힘센마디의원,내과,서산시,126.4606508,36.7810531
천안모아여성의원,내과,천안동남구,127.1590874,36.7940292
신인철내과의원,내과,태안군,126.3033112,36.7485568
하종오정형외과의원,내과,천안동남구,127.1285601,36.790077
김남혁의원,내과,아산시,127.0033392,36.78113
삼남의원,내과,금산군,127.4898756,36.1018153
김종봉내과의원,내과,홍성군,126.6661843,36.6009432
삼성SDI부속의원,내과,천안서북구,127.11875,36.8433904
사랑의메디칼의원,내과,천안서북구,127.1391883,36.8135316
자라는소아청소년과의원,내과,천안서북구,127.0992362,36.7970961
곽병수내과의원,내과,천안동남구,127.1284603,36.7886121
쌍용우리이비인후과의원,내과,천안서북구,127.1264579,36.7947993
윤재철내과의원,내과,서산시,126.4591667,36.7821411
신통이진소아청소년과의원,내과,천안동남구,127.1341757,36.7747712
김유재마취통증의학과의원,내과,천안서북구,127.1294833,36.7971767
성나자로의원,내과,서산시,126.5826017,36.810149
윤경가정의학과의원,내과,아산시,127.0154224,36.7618875
홍성조신경외과의원,내과,천안동남구,127.1534636,36.8190546
도화범신경과의원,내과,천안동남구,127.1527477,36.8184577
고태영내과의원,내과,금산군,127.489033,36.1034216
연세엘소아청소년과의원,내과,천안서북구,127.1065681,36.8165302
소원의원,내과,태안군,126.1947453,36.7590116
이기천내과의원,내과,서산시,126.4588962,36.7821388
행복한연합의원,내과,논산시,127.0853898,36.206095
성거메디컬의원,내과,천안서북구,127.2021613,36.8745363
서산연합외과의원,내과,서산시,126.4595668,36.7828626
갈산의원,내과,홍성군,126.5483835,36.603234
맑은마음정신건강의학과의원,내과,천안서북구,127.1294833,36.7971767
원진호내과의원,내과,보령시,126.5963891,36.3501782
건강성모의원,내과,홍성군,126.6668701,36.6002893
김철우푸른내과의원,내과,예산군,126.8520859,36.6806451
한빛정신과의원,내과,천안서북구,127.1291004,36.7960827
박상준내과의원,내과,계룡시,127.2406112,36.2890393
편안한허니연세정형외과의원,내과,천안서북구,127.1294289,36.7980289
윤여일내과의원,내과,천안동남구,127.1600494,36.7945992
삼성중앙의원,내과,천안동남구,127.1490377,36.8006634
김앤윤내과의원,내과,천안서북구,127.1288032,36.7966603
온양연세의원,내과,아산시,127.0054354,36.7813872
백석소아청소년과의원,내과,천안서북구,127.1232884,36.8310826
이재영의원,내과,청양군,126.8025284,36.4492687
김철현내과의원,내과,천안동남구,127.158527,36.81673
이규신경외과의원,내과,천안서북구,127.1245321,36.7997683
홍광내과의원,내과,홍성군,126.6250324,36.5033419
천북의원,내과,보령시,126.5271761,36.4808907
연세보람의원,내과,천안동남구,127.2519516,36.7696687
정창호내과의원,내과,아산시,127.0042502,36.7828393
반도정형외과의원,내과,태안군,126.2940299,36.7557623
드림아이소아청소년과의원,내과,천안동남구,127.1284801,36.7887287
미래가정의원,내과,서산시,126.4336755,36.9387115
보령연합내과의원,내과,보령시,126.6006853,36.3448251
허윤내과의원,내과,천안서북구,127.2219238,36.9138893
신동선통증의원,내과,논산시,127.0141801,36.1559057
임채남내과의원,내과,보령시,126.5921066,36.3509428
의)창신의료재단큰사랑의원,내과,천안동남구,127.1192681,36.7218229
Dr 목의원,내과,아산시,127.0631343,36.775543
홀가분정형외과의원,내과,아산시,127.0572381,36.9232551
당진다솜내과의원,내과,당진시,126.6310197,36.8945521
금산은빛의원,내과,금산군,127.4897917,36.102151
유지방의원,내과,천안동남구,127.155899,36.8185993
퍼스트소아청소년과의원,내과,논산시,127.0983138,36.1915403
라파엘의원,내과,천안서북구,127.1087183,36.8153477
충남의원,내과,천안동남구,127.1482566,36.8104273
외산연세의원,내과,부여군,126.7038556,36.3019839
덕산의원,내과,예산군,126.66844,36.7042347
김상영내과의원,내과,논산시,127.0983138,36.1915403
김종훈내과의원,내과,천안서북구,127.1335183,36.8284543
천안세브란스의원,내과,천안동남구,127.1485189,36.8005598
조원상외과의원,내과,태안군,126.3037055,36.7483691
조영번소아청소년과의원,내과,천안서북구,127.201064,36.8733963
병천의원,내과,천안동남구,127.299925,36.7623167
세인트내과의원,내과,천안서북구,127.1330888,36.831135
연세다온가정의학과의원,내과,서산시,126.4577878,36.7829459
강경삼성의원,내과,논산시,127.0169926,36.1575522
새생명의원,내과,부여군,126.9084097,36.280786
신부정형외과의원,내과,천안동남구,127.1524783,36.8217882
부여명가정신건강의학과의원,내과,부여군,126.9096424,36.280992
해미참의원,내과,서산시,126.5446848,36.712077
박형빈마취통증의학과의원,내과,논산시,127.0853638,36.2049888
이상우내과의원,내과,논산시,127.0853638,36.2049888
정다운메디컬의원,내과,천안서북구,127.1179193,36.7989793
박영선내과의원,내과,아산시,127.0156276,36.7838745
불당메디칼의원,내과,천안서북구,127.110863,36.809735
대산성모의원,내과,서산시,126.4359992,36.9361321
천안튼튼정형외과의원,내과,천안서북구,127.1391883,36.8135316
김성호내과의원,내과,청양군,126.8024674,36.4469933
성보의원,내과,공주시,127.1334736,36.4563244
미앤유의원,내과,천안서북구,127.1188182,36.8235788
성정윌내과의원,내과,천안서북구,127.1391883,36.8135316
서해마취통증의학과의원,내과,태안군,126.3035417,36.7465799
튼튼연합의원,내과,천안서북구,127.1503285,36.8772007
JS메디칼내과외과정형외과의원,내과,천안서북구,127.152227,36.8775039
탑가정의학과의원,내과,아산시,127.0297353,36.7535758
원비뇨의학과의원,내과,보령시,126.5978218,36.3500844
누리정형외과의원,내과,천안동남구,127.1519969,36.7986021
행복주는의원,내과,천안동남구,127.1534636,36.8190546
한양마취통증의학과의원,내과,보령시,126.5974398,36.3509394
박경석신경외과의원,내과,부여군,126.9094091,36.2817616
계룡홈닥터의원,내과,계룡시,127.2649021,36.2682116
뷰티라인의원,내과,보령시,126.610141,36.3380339
서연석내과의원,내과,천안서북구,127.1383794,36.8261581
미즈맘 의원,내과,당진시,126.645249,36.9005825
신관연합정형외과의원,내과,공주시,127.14207,36.4741828
충무재활의학과의원,내과,아산시,127.0039433,36.7832521
현정형외과의원,내과,보령시,126.5992568,36.3462595
유니플러스 소아청소년과의원,내과,홍성군,126.6752666,36.648645
숲소아청소년과의원,내과,천안서북구,127.1302621,36.8402876
오거리의원,내과,논산시,127.0873771,36.202093
하나외과의원,내과,보령시,126.5934947,36.3487499
양현민비뇨기과의원,내과,천안서북구,127.1220087,36.7925153
연합신경외과의원,내과,논산시,127.0165584,36.158017
입장중앙의원,내과,천안서북구,127.2219948,36.9130322
두정의원,내과,천안서북구,127.1331366,36.8323889
대천방사선과의원,내과,보령시,126.5949157,36.3506969
금산송외과의원,내과,금산군,127.4886552,36.1059906
아이마음정신건강의학과의원,내과,아산시,127.1077926,36.7899863
현대제철㈜당진공장부속의원,내과,당진시,126.7315359,36.9864619
오유경내과의원,내과,예산군,126.8336314,36.6940825
열린사랑의원,내과,천안서북구,127.1091268,36.8162381
공주교도소부속의원,내과,공주시,127.1417712,36.4843779
예소담의원,내과,천안서북구,127.1100531,36.806705
햇살의원한의원,내과,서산시,126.4505685,36.8232844
365웰니스의원,내과,천안서북구,127.1264606,36.7939998
천안개방교도소부속의원,내과,천안서북구,127.1606822,36.8587882
홍성교도소부속의원,내과,홍성군,126.6549114,36.5876848
대천우리의원,내과,보령시,126.5912567,36.3510655
명한의원.의원,내과,아산시,127.0936819,36.7836712
참좋은연세외과의원,내과,홍성군,126.6260878,36.5024897
제일조은내과의원,내과,아산시,127.0177227,36.7842457
365열린메디컬의원,내과,천안서북구,127.1380234,36.8283783
코닝정밀소재(주)부속의원,내과,아산시,127.0567083,36.8159315
당진좋은내과의원,내과,당진시,126.6301159,36.8946372
속편한최기원내과의원,내과,보령시,126.5970501,36.3504035
이레메디컬의원,내과,아산시,127.0164904,36.7836981
일이삼내과의원,내과,아산시,127.0039433,36.7832521
제일편한내과의원,내과,천안서북구,127.1458515,36.8350948
의료법인 성은의료재단 성은의원,내과,태안군,126.2927798,36.7399472
푸른신경과의원,내과,금산군,127.4906156,36.1023315
아산우리의원,내과,아산시,126.9963419,36.775698
스위트소아청소년과의원,내과,천안서북구,127.1190893,36.8023638
W여성외과의원,내과,천안서북구,127.1091268,36.8162381
뉴젠의원,내과,예산군,126.8315547,36.6868463
박태욱미소내과의원,내과,천안서북구,127.1269714,36.7943292
뉴이진소아청소년과의원,내과,천안서북구,127.1256392,36.7944236
금산365의원,내과,금산군,127.4903174,36.1057119
하나연합의원,내과,공주시,127.1241305,36.4599757
이은호소아청소년과의원,내과,논산시,127.1049863,36.1799054
공주노인정신건강의학과의원,내과,공주시,127.0920209,36.4391326
주빌리의원,내과,논산시,127.2724845,36.2321257
아산제일내과의원,내과,아산시,127.054892,36.7745748
예스메디컬의원,내과,아산시,127.0824544,36.8343039
천안고든정형외과의원,내과,천안동남구,127.1340238,36.8111032
속편한서산내과의원,내과,서산시,126.4576871,36.7818563
늘봄정형외과의원,내과,서천군,126.6901714,36.0755915
이젠의원,내과,천안서북구,127.1276148,36.8317807
삼성디스플레이(주) 아산2 부속의원,내과,아산시,127.0633012,36.8191965
지상정신건강의학과의원,내과,아산시,127.0164904,36.7836981
조진원내과의원,내과,보령시,126.5935843,36.3499879
속이좋은내과의원,내과,아산시,127.0550792,36.7724603
천안엔도내과의원,내과,천안동남구,127.1277962,36.7937223
연세강남의원,내과,당진시,126.7760785,36.8078861
태안성모의원,내과,태안군,126.2946255,36.753764
강정형외과의원,내과,홍성군,126.6661843,36.6009432
금산중앙의원,내과,금산군,127.4890078,36.1063661
팰리스의원,내과,아산시,127.0616723,36.8008436
한국타이어앤테크놀러지(주)금산공장부속의원,내과,금산군,127.5270916,36.1170421
신진호내과의원,내과,예산군,126.8346155,36.694645
아이들마음소아청소년과의원,내과,부여군,126.9096635,36.2806317
삼성무지개소아청소년과의원,내과,아산시,127.0616723,36.8008436
쾌찬내과의원,내과,당진시,126.6295446,36.8918161
미소래이비인후과의원,내과,천안동남구,127.1537221,36.7831608
튼튼연합외과의원,내과,보령시,126.5924145,36.3511311
드림가정의학과의원,내과,아산시,127.0817426,36.7704052
신평하나의원,내과,당진시,126.7735595,36.8849008
연세대천외과의원,내과,보령시,126.5963436,36.3507979
송악우리의원,내과,당진시,126.6928644,36.9045359
새로운내과의원,내과,천안동남구,127.1526084,36.7839278
미유외과의원,내과,아산시,127.107648,36.7905027
백호동정형외과    김남희내과의원,내과,서산시,126.459604,36.7824183
청담플러스의원,내과,서천군,126.6875481,36.0755147
삼성디스플레이(주) 아산1 부속의원,내과,아산시,127.0641649,36.8142593
두드림의원,내과,당진시,126.6455059,36.9015021
몽벨리아성형외과의원,내과,천안서북구,127.1376084,36.8335529
성정가야재활의학과의원,내과,천안서북구,127.1348034,36.8140792
삼육오(365)아이맘의원,내과,아산시,127.0722159,36.77403
제일신통의원,내과,논산시,127.2180131,36.211444
튼튼마디외과의원,내과,서천군,126.6879286,36.0756282
더줌의원,내과,금산군,127.4905755,36.1098892
퀸스산부인과의원,내과,천안서북구,127.1378335,36.826474
금산이비인후과의원,내과,금산군,127.489937,36.1027136
금산제일정신건강의학과의원,내과,금산군,127.4914517,36.1030782
미래아이소아청소년과의원,내과,천안동남구,127.1576124,36.8186482
서울강한정형외과의원,내과,아산시,127.0021744,36.7815412
고운빛산부인과의원,내과,천안서북구,127.1258241,36.8221911
삼육오연합의원,내과,보령시,126.5922817,36.3526326
당진수이비인후과의원,내과,당진시,126.6305185,36.8944951
연무신통의원,내과,논산시,127.0973793,36.1310656
아산가정의학과의원,내과,당진시,126.7820002,36.9410627
천안교도소부속의원,내과,천안서북구,127.1662205,36.8609636
아산메디의원,내과,아산시,127.0572381,36.9232551
꿈꾸는김선생의원,내과,천안동남구,127.1528517,36.7813351
대전교도소논산지소의원,내과,논산시,127.0084844,36.2034563
대한결핵협회부설복십자의원,내과,논산시,127.0978008,36.1092045
홍성교도소 서산지소 부속의원,내과,서산시,126.487427,36.8222638
하나연합의원,내과,공주시,127.1241305,36.4599757
불무메디컬의원,내과,천안서북구,127.1077338,36.8222722
찬스신경과의원,내과,천안서북구,127.1288032,36.7966603
좋은생각의원,내과,천안서북구,127.1123328,36.8113826
서산조은내과의원,내과,서산시,126.4601787,36.7824455
연세허수범내과의원,내과,서산시,126.4590821,36.7812113
기지시연합의원,내과,당진시,126.693466,36.9040889
삼성바른의원,내과,아산시,126.9341689,36.776961
온클리닉의원,내과,천안서북구,127.1187642,36.8199949
논산속편한내과의원,내과,논산시,127.0867038,36.2022294
청솔하나의원,내과,아산시,127.0151668,36.747764
최영현장외과의원,내과,태안군,126.3039462,36.7476774
미엔톡의원,내과,아산시,127.0051349,36.7830534
건강백세의원,내과,홍성군,126.6683471,36.6013568
꿈소아청소년과의원,내과,논산시,127.0993855,36.1903401
청담에스의원,내과,홍성군,126.6746869,36.6481134
임재규내과의원,내과,예산군,126.844733,36.6789961
금산새미래의원,내과,금산군,127.4911882,36.1030014
계룡늘편한의원,내과,계룡시,127.2433753,36.2883262
튼튼마취통증의학과의원,내과,논산시,127.0852545,36.205375
연세조은정신건강의학과의원,내과,천안서북구,127.1098221,36.8099358
추영광내과의원,내과,홍성군,126.6764672,36.6468527
토마토의원,내과,천안서북구,127.1416821,36.8294229
홍정형외과 의원,내과,예산군,126.845766,36.6794579
아산연세내과의원,내과,아산시,126.955653,36.790859
우리누리이비인후과의원,내과,천안동남구,127.133441,36.7742008
현대제철당진제철소제2부속의원,내과,당진시,126.7315935,36.986416
서해의원,내과,서산시,126.4597045,36.7820952
허준앤심내과의원,내과,천안서북구,127.1245364,36.799774
푸른나무마취통증의학과의원,내과,천안서북구,127.1393316,36.8334113
강경성내과의원,내과,논산시,127.0135771,36.155689
푸른신방의원,내과,천안동남구,127.1349676,36.770424
다올이비인후과의원,내과,아산시,127.0129205,36.7741104
김용현내과의원,내과,천안서북구,127.1334622,36.9174697
다나메디피아의원,내과,천안서북구,127.1276165,36.8302838
서산열린내과의원,내과,서산시,126.447079,36.7691124
불당하나의원,내과,천안서북구,127.1083873,36.8136358
날개바로정형외과의원,내과,천안동남구,127.1528761,36.7832667
삼성라온내과의원,내과,천안서북구,127.1191325,36.8025838
청당진소아청소년과의원,내과,천안동남구,127.1527083,36.7803051
양종오내과의원,내과,천안서북구,127.1085045,36.8140496
